120812	4	1	00999	ｽﾐｶ ﾀﾞｲｱｼﾞﾉﾝﾘｭｳｻﾞｲ  400		  	1	3.0	.00	.0000	507.00	1521.0000	771.00	2313.0000
120812	5	1	00999	ﾏｸﾞｱﾝﾌﾟK  ﾁｭｳﾂﾌﾞ 1.3KG		  	1	2.0	.00	.0000	1332.00	2664.0000	1580.00	3160.0000
120812	6	1	00999	ｶﾝﾖｳｼﾖｸﾌﾞﾂﾉﾂﾁ  2L		  	1	4.0	.00	.0000	210.00	840.0000	315.00	1260.0000
120813	1	1	00999	ﾊｲﾎﾟ ﾊﾞｲﾖｳﾄﾞ ﾊﾁ ﾌﾟﾗﾝﾀｰﾖｳ  3L		 	1	3.0	.00	.0000	288.00	864.0000	410.00	1230.0000
120813	2	1	00999	ｽﾐｶ ｶﾞｰﾃﾞﾆﾝｸﾞｴｰﾄﾞﾎﾞｰﾙ  300		 	1	4.0	.00	.0000	306.00	1224.0000	475.00	1900.0000
120813	3	1	00999	ﾌﾟﾛﾐｯｸ ｲﾛｲﾛﾅｼｮｸﾌﾞﾂ  350		 	1	5.0	.00	.0000	549.00	2745.0000	790.00	3950.0000
120813	4	1	00999	ﾌﾟﾛﾐｯｸ ｸｻﾊﾞﾅ ﾊﾁﾊﾞﾅﾖｳ  350		 	1	3.0	.00	.0000	549.00	1647.0000	790.00	2370.0000
120813	5	1	00999	ﾊｲﾎﾟﾈｯｸｽ ﾊｲｸﾞﾚｰﾄﾞｹﾞﾝｴｷ  180		 	1	.0	.00	.0000	359.00	.0000	540.00	.0000
120813	6	1	00999	ﾊｲﾎﾟﾈｯｸｽ ﾊｲｸﾞﾚｰﾄﾞﾖｳﾗﾝ  180		 	1	2.0	.00	.0000	359.00	718.0000	540.00	1080.0000
120814	1	1	00999	ｸﾄﾞｾｯｶｲ  5		 	1	5.0	.00	.0000	220.00	1100.0000	340.00	1700.0000
120814	2	1	00999	ｽﾐｶ ｵﾙﾄﾗﾝﾘｭｳｻﾞｲﾌｸﾛｲﾘ  1		 	1	4.0	.00	.0000	827.00	3308.0000	934.00	3736.0000
120814	3	1	00999	ﾊﾅｺﾞｺﾛ ｻﾝｾﾍﾞﾘｱﾉﾂﾁ  5L		 	1	2.0	.00	.0000	450.00	900.0000	677.00	1354.0000
120814	4	1	00999	ﾊﾅｺﾞｺﾛ ﾌﾞﾙｰﾍﾞﾘｰﾉﾂﾁ  5L		 	1	.0	.00	.0000	390.00	.0000	610.00	.0000
120814	5	1	00999	ﾔﾏﾄﾜｻﾞ･ﾊｯｺｳｱﾌﾞﾗｶｽﾌﾝﾏﾂ  5		 	1	3.0	.00	.0000	900.00	2700.0000	1410.00	4230.0000
120814	6	1	00999	ｽﾐｶ ﾍﾞﾆｶDX  420		 	1	2.0	.00	.0000	716.00	1432.0000	934.00	1868.0000
120815	1	1	00999	ｷｭｰﾄ ｼｸﾗﾒﾝﾍﾞｺﾆｱﾖｳ  150		  	1	2.0	.00	.0000	280.00	560.0000	400.00	800.0000
120815	2	1	00999	ｷｭｰﾄ ｷﾘﾊﾞﾅﾅｶﾞﾓﾁｴｷ  150		  	1	2.0	.00	.0000	338.00	676.0000	496.00	992.0000
120815	3	1	00999	ｽﾐｶ ｵﾙﾄﾗﾝｴｷｻﾞｲ  300		  	1	2.0	.00	.0000	1513.00	3026.0000	2077.00	4154.0000
120815	4	1	00999	ｽﾐｶ ﾏｲｶﾞｰﾃﾞﾝ ﾊﾞﾗﾖｳ  1.6		  	1	4.0	.00	.0000	757.00	3028.0000	934.00	3736.0000
120815	5	1	00999	ｱﾌﾞﾗｶｽ ﾅﾏ  5		  	1	6.0	.00	.0000	400.00	2400.0000	580.00	3480.0000
120815	6	1	00999	ｽﾐｶ GFｵﾙﾄﾗﾝﾘｭｳｻﾞｲ  1.6		  	1	3.0	.00	.0000	1190.00	3570.0000	1505.00	4515.0000
120816	1	1	00999	ﾋﾟｰﾄﾓｽ  20L		  	1	3.0	.00	.0000	380.00	1140.0000	680.00	2040.0000
120816	2	1	00999	ﾄｳｼｮｳ ﾊｲｺﾞｳﾋﾘｮｳ  650		  	1	3.0	.00	.0000	166.00	498.0000	298.00	894.0000
120816	3	1	00999	ﾄｳｼｮｳ ﾊｲｺﾞｳﾋﾘｮｳ  1.8		  	1	3.0	.00	.0000	378.00	1134.0000	650.00	1950.0000
120816	4	1	00999	ﾄｳｼｮｳ ｱﾌﾞﾗｶｽ ﾁｭｳﾂﾌﾞ  1.8		  	1	3.0	.00	.0000	561.00	1683.0000	870.00	2610.0000
120816	5	1	00999	ﾄｳｼｮｳ ｱﾌﾞﾗｶｽ ｺﾂﾌﾞ  1.8		  	1	2.0	.00	.0000	532.00	1064.0000	820.00	1640.0000
120816	6	1	00999	ﾄｳｼｮｳ ﾊﾅﾄﾔｻｲﾉｶｾｲﾋﾘｮｳ  400		  	1	5.0	.00	.0000	213.00	1065.0000	343.00	1715.0000
120817	1	1	00999	ﾊｲﾎﾟ ﾔｻｲﾉﾊﾞｲﾖｳﾄﾞ  14L		  	1	3.0	.00	.0000	358.00	1074.0000	570.00	1710.0000
120817	2	1	00999	ﾊﾞﾗﾉﾑｼﾎｲﾎｲ  6  3		  	1	3.0	.00	.0000	584.00	1752.0000	839.00	2517.0000
120817	3	1	00999	ﾄｳｼｮｳ ﾕｳｷ100%ﾔｻｲﾉﾋﾘｮｳ  1.8		  	1	3.0	.00	.0000	427.00	1281.0000	648.00	1944.0000
120818	1	1	00999	ﾔﾏﾄ ﾐｽﾞｻｼﾊﾞｹﾂJOYｸﾘｱ  5ｶﾀ		  	1	2.0	.00	.0000	350.00	700.0000	550.00	1100.0000
120819	1	1	10102	硬質鹿沼土 大粒     大袋		  	1	3.0	.00	.0000	400.00	1200.0000	590.00	1770.0000
120819	2	1	10114	桐生砂           大袋		  	1	3.0	.00	.0000	440.00	1320.0000	650.00	1950.0000
120819	3	1	10312	日向ボラ土 (大粒)    大袋		  	1	3.0	.00	.0000	260.00	780.0000	400.00	1200.0000
120819	4	1	10864	芝の目土 （ブリコ）    10L		  	1	5.0	.00	.0000	200.00	1000.0000	300.00	1500.0000
120819	5	1	10812	ラン土 (中粒)       大袋		  	1	5.0	.00	.0000	620.00	3100.0000	800.00	4000.0000
120819	6	1	10878	切りわら		  	1	2.0	.00	.0000	195.00	390.0000	300.00	600.0000
120820	1	1	00999	ｸﾄﾞｾｯｶｲ  1		  	1	5.0	.00	.0000	65.00	325.0000	115.00	575.0000
